Timestamp,What country do you work in?,Where is the closest major city or hub?,Biotech sub industry?,Company or Institution Name,Company Details - public/private/start-up/ subsidiary of,Company Detail - Approximate Company Size,Role / Title of current position,Highest achieved Formal Education,List other relevant and recognized certifications,[Optional] Briefly describe your position,Years of Experience,Compensation - Annual Base Salary/Pay,Compensation - Overtime Pay,Compensation - Annual Target Bonus ($),Compensation - Annual Equity,Compensation - Sign on Bonus Value,Compensation - Stock Options,Compensation - Retirement Benefits (free text),Compensation - Healthcare Benefits (free text),Compensation - Most recent annual yearly raise (%),[OPTIONAL] Sign on - Relocation Assistance Total Value,[Optional] Company Review
4/30/2023 0:09:03,United States,Boston,Energy,Prefer not to say,Private,50-200,Research Scientist,Bachelors or Equivalent,None,NA,3,115000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,NA,NA,NA,NA,3%,NA,NA
10/29/2023 17:27:09,United States,"Columbus, Ohio",Gene therapy,Forge Biologics,Private,200-1000,Sr Associate Scientist,Masters or Equivalent,None,NA,4,75000,N/A (no overtime/salaried),5000,Not Applicable/None,NA,NA,NA,NA,7%,NA,NA
6/12/2023 22:39:54,United States,Chicago,Genomics,Prefer not to say,Private,1000-5000,QA specialist,Bachelors or Equivalent,None,NA,3,80000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,5000,NA,NA,Average BCBS insurance,Have not been long enough to have an annual yearly raise,NA,NA
3/29/2023 14:48:51,USA,Columbus,Genomics,Prefer not to say,Private,200-1000,Sr. Fas II,PhD or Equivalent,None,NA,15,129000,N/A (no overtime/salaried),19350,Not Applicable/None,15000,6000,401K match,no out of pocket but high deduct,3,NA,great company
4/1/2023 0:05:31,USA,Seattle,Government,Prefer not to say,Government,200-1000,Microbiologist,Bachelors or Equivalent,None,NA,0,54000,1.5x base,Not Applicable/None,Not Applicable/None,NA,NA,NA,NA,5%,NA,NA
10/22/2023 21:03:54,USA,Boston,Hospital,Prefer not to say,Public,5000+,Bioinfomratics Analyst,Bachelors or Equivalent,None,NA,1,72000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,0,0,100% mathc up to 6%,Great Insurance,Have not been long enough to have an annual yearly raise,NA,NA
8/16/2023 20:21:40,United States,New York City,Immuno oncology,Prefer not to say,Public,1-50,Senior Scientist,PhD or Equivalent,None,NA,2,130000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,0,None,401k match 4%,NA,Company/Institution does not have annual yearly raise,NA,NA
3/29/2023 5:16:32,Canada,Vancouver,Industrial Biotech,Prefer not to say,Private,1-50,Research Associate,Bachelors or Equivalent,None,NA,2,63000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,NA,NA,NA,NA,5%,NA,NA
3/29/2023 9:45:40,Canada,Toronto,Industrial Biotech,Prefer not to say,Public,200-1000,Account Manager,Masters or Equivalent,None,NA,4,150000,N/A (no overtime/salaried),50000,Not Applicable/None,NA,NA,NA,NA,15%,NA,NA
3/29/2023 13:16:37,Canada,Vancouver,Industrial Biotech,STEMCELL Technologies,Private,1000-5000,Scientist,PhD or Equivalent,None,NA,3,100,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,0,None,4% contribution match,"Federal healthcare plan, plus good extended benefits",5%,3000,NA
3/31/2023 22:55:19,Canada,Toronto,Industrial Biotech,Prefer not to say,Public,200-1000,Scientist,PhD or Equivalent,None,Product Development Scientist,13,102000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,4000,NA,NA,NA,3.50%,NA,NA
4/1/2023 8:31:25,Canada,Toronto,Industrial Biotech,Prefer not to say,Public,5000+,Production Manager,Bachelors or Equivalent,None,Manage 9 scientists,5,107000,N/A (no overtime/salaried),1=%,Not Applicable/None,0,NA,10% match,Full coverage,2,NA,NA
3/29/2023 9:38:52,England,London,Industrial Biotech,Prefer not to say,Start-up,1-50,Research manager,PhD or Equivalent,None,Oversee and manage research projects,5,55000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,0,3% shares,3% match,Private healthcare,Have not been long enough to have an annual yearly raise,0,N/A
3/29/2023 5:47:40,Germany,NRW,Industrial Biotech,Prefer not to say,Private,1-50,Student trainee in R&D,Bachelors or Equivalent,None,Cloning and production of specialized DNA and plasmids,0,14000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,NA,NA,NA,NA,Have not been long enough to have an annual yearly raise,NA,NA
10/18/2023 6:37:13,Germany,Saxony,Industrial Biotech,Prefer not to say,Start-up,1-50,Research associate,Masters or Equivalent,None,NA,5,40000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,NA,N/A,NA,NA,Company/Institution does not have annual yearly raise,NA,NA
5/19/2023 10:52:07,Ireland,Limerick,Industrial Biotech,Regeneron,Private,5000+,Scientist,Masters or Equivalent,None,Scientist Upstream Lab,7,63000,N/A (no overtime/salaried),6300,Not Applicable/None,NA,NA,NA,NA,4500,NA,NA
11/12/2023 11:43:22,Netherlands,Amsterdam,Industrial Biotech,MaxCyte,Public,50-200,Senior Scientist,PhD or Equivalent,None,NA,8,130000,N/A (no overtime/salaried),45000,20000,NA,NA,NA,NA,7,NA,NA
4/12/2023 8:22:51,UK,"Cambridge, UK",Industrial Biotech,Source BioScience,Private,200-1000,Scientist 1,Masters or Equivalent,None,NA,1,25800,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,NA,NA,NA,NA,7.5,NA,NA
12/9/2023 8:48:29,United Kingdom,Oxford,Industrial Biotech,Prefer not to say,Start-up,1-50,Senior Scientist,PhD or Equivalent,None,"Senior Scientist, Patent holder for core assay, manager of 2 RA's",4,50500,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,NA,NA,NA,NA,Have not been long enough to have an annual yearly raise,NA,NA
9/6/2023 20:16:26,United Kingdom,Cambridge,Industrial Biotech,Prefer not to say,Start-up,50-200,Research Associate,Masters or Equivalent,None,Lentivirus Production & Vector QC,1,32000,N/A (no overtime/salaried),1200,Not Applicable/None,NA,NA,8% pension contribution of gross salary,BUPA Medical & Dental,6,NA,NA
3/29/2023 0:33:22,United States,Boston,Industrial Biotech,Prefer not to say,Public,200-1000,Sr. Scientist,PhD or Equivalent,None,NA,8,165000,N/A (no overtime/salaried),24750,Not Applicable/None,NA,NA,4% 401k match,NA,9%,NA,NA
3/29/2023 2:15:26,United States,Bay Area,Industrial Biotech,Prefer not to say,Public,200-1000,"Director, Medicinal Chemistry",PhD or Equivalent,None,NA,7,209000,N/A (no overtime/salaried),46000,43000,NA,"Yearly options refresh, ESPP w/ 2 year lookback",50% 401k match up to 7k,NA,3-5%,NA,NA
3/29/2023 2:26:06,United States,Seattle,Industrial Biotech,Prefer not to say,Start-up,50-200,Research Associate,Bachelors or Equivalent,None,NA,2,72800,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,NA,NA,NA,NA,Have not been long enough to have an annual yearly raise,NA,NA
3/29/2023 10:28:36,United States,Boston,Industrial Biotech,Prefer not to say,Start-up,50-200,Associate Scientist,Bachelors or Equivalent,None,NA,4,101222,N/A (no overtime/salaried),10%,Not Applicable/None,NA,NA,NA,NA,4.5,NA,NA
3/29/2023 11:13:44,United States,Bay Area,Industrial Biotech,Prefer not to say,Private,1-50,Research Associate I,Bachelors or Equivalent,None,NA,1,70000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,NA,NA,NA,NA,4%,NA,NA
3/29/2023 12:29:05,United States,Boston,Industrial Biotech,Prefer not to say,Public,200-1000,Contract Research Associate,Bachelors or Equivalent,None,NA,3,92000,1.5 Base,Not Applicable/None,Not Applicable/None,0,0,0,0,Have not been long enough to have an annual yearly raise,NA,NA
3/29/2023 13:02:49,United States,Bay Area,Industrial Biotech,Sangamo Therapeutics,Public,200-1000,Research Associate II,Bachelors or Equivalent,None,NA,1,85000,N/A (no overtime/salaried),6800,1200,0,RSU,5000 401k match,NA,1,NA,"great experience work life balance, gym, mental health and fitness stipend"
3/29/2023 13:15:29,United States,Boston,Industrial Biotech,Prefer not to say,Start-up,50-200,Scientist II Computational Biology,PhD or Equivalent,None,NA,2,155000,N/A (no overtime/salaried),23000,Not Applicable/None,10000,80000,2% match,NA,3.75,NA,NA
3/29/2023 13:18:31,United States,Bay Area,Industrial Biotech,Zymergen,Public,200-1000,Research Associate 2,Bachelors or Equivalent,None,NA,2,78000,N/A (no overtime/salaried),9000,1000,NA,NA,NA,NA,Have not been long enough to have an annual yearly raise,NA,Good experience but short-lived because of layoffs
3/29/2023 14:07:47,United States,San Diego,Industrial Biotech,Prefer not to say,Public,200-1000,Quality Manager,Bachelors or Equivalent,None,"Quality on the floor, real time review with manufacturing, batch release",10,115000,N/A (no overtime/salaried),10%,Not Applicable/None,0,N/A,5% match,Low cost health insurance,Have not been long enough to have an annual yearly raise,0,3/10 a year ago. 7/10 now
3/29/2023 15:38:26,United States,Portland,Industrial Biotech,Prefer not to say,Public,1000-5000,Scientific Director,Bachelors or Equivalent,None,Manage scientists,15,245000,N/A (no overtime/salaried),60000,110000,NA,NA,NA,NA,5,NA,NA
3/29/2023 18:53:47,United States,Los Angeles,Industrial Biotech,Prefer not to say,Start-up,1-50,Principle Scientist,PhD or Equivalent,None,NA,8,175000,N/A (no overtime/salaried),35000,TBD,0,NA,NA,NA,6.30%,NA,NA
3/29/2023 22:50:25,United States,Boston,Industrial Biotech,Prefer not to say,Start-up,1-50,Senior Scientist,PhD or Equivalent,None,NA,2,150000,N/A (no overtime/salaried),15000,Not Applicable/None,NA,NA,401k 4% match,NA,8%,NA,NA
3/31/2023 14:47:15,United States,Bay Area,Industrial Biotech,Prefer not to say,Start-up,50-200,Research Associate II,Bachelors or Equivalent,None,NA,0,95000,N/A (no overtime/salaried),10%,Not Applicable/None,NA,NA,NA,NA,Have not been long enough to have an annual yearly raise,NA,NA
4/2/2023 15:09:30,United States,Boston,Industrial Biotech,Prefer not to say,Public,50-200,Senior Scientist I,PhD or Equivalent,None,Discovery Research.  50/50 time spent at the bench.  Manage 2 junior scientists,7,147340,N/A (no overtime/salaried),22931.56,stock options - mostly underwater; ESPP plan (15% discount with 6mo lookback period),5000,Sign-on stock options awarded.  yearly bonus options awarded but all underwater.,4% 401K match,HSA company contributes $2000/year,6,NA,NA
4/3/2023 20:22:43,United States,Boston,Industrial Biotech,Prefer not to say,Private,50-200,Associate Director,PhD or Equivalent,None,Program management,7,185000,N/A (no overtime/salaried),30000,Not Applicable/None,20000,NA,NA,NA,6,NA,NA
4/9/2023 20:16:14,United States,Bay Area,Industrial Biotech,Prefer not to say,Start-up,1-50,Senior researcher,PhD or Equivalent,None,NA,0,95000,N/A (no overtime/salaried),5%,Not Applicable/None,NA,NA,NA,NA,Have not been long enough to have an annual yearly raise,10000,NA
4/11/2023 15:20:24,United States,Bay Area,Industrial Biotech,Prefer not to say,Public,5000+,Bioinformatics Manager,PhD or Equivalent,None,"80% management of a team of bioinformaticians, 20% hands-on bioinformatics work.",8,191000,N/A (no overtime/salaried),30000,10000,0,RSUs,5% base salary profit sharing,PPO and HMO options,4.50%,NA,Good
4/11/2023 19:00:03,United States,Philadelphia,Industrial Biotech,Integral Molecular,Private,50-200,Research Associate I,Bachelors or Equivalent,Biotechnology A.A.S,DNA purification work on a protein library. High throughput screening of customer MAbs. Tissue culture for multiple cell lines.,1,56400,N/A (no overtime/salaried),~10% of yearly salary,Not Applicable/None,NA,NA,401k match up 3% of salary,NA,Yearly raise was a 10% increase,NA,Great workplace for people earlier in their careers looking to gain experience and learn. High throughput/high volume nature of work can lead to burn out. Lower salaries compared to other companies in the area
4/14/2023 22:32:40,United States,San Diego,Industrial Biotech,Prefer not to say,Private,200-1000,Principal Scientist,PhD or Equivalent,None,Bioinformatics,8,258000,N/A (no overtime/salaried),55000,175000,100000,1200000/4 initial grant,50% of first 6% 401k,No premium family health insurance,5.50%,NA,5/5
4/16/2023 19:13:54,United States,Minneapolis,Industrial Biotech,Bio-Techne,Public,1000-5000,Advanced Research Associate,Masters or Equivalent,None,"Work on a team to develop new products, including leading one project",3,60000,N/A (no overtime/salaried),No target but may receive bonus,Not Applicable/None,2000,Can purchase stocks 15% off,401K match 50% up to 6% of salary,Mediocre,None,0,NA
4/17/2023 13:00:28,United States,Seattle,Industrial Biotech,Roche,Public,5000+,Scientist,Bachelors or Equivalent,None,High throughput protein screening development and management of training new people on methods. Lead on Hamilton Stars,5,115000,N/A (no overtime/salaried),7%,Not Applicable/None,0,0,5% match,UHC,4%,0,It’s fine. Directly depends on your site and manager
4/20/2023 15:37:33,United States,Boston,Industrial Biotech,Dyno Therapeutics,Start-up,50-200,Senior Research Associate,Bachelors or Equivalent,None,AAV production for animal studies and subsequent tissue processing for NGS analysis,5,91000,N/A (no overtime/salaried),9000,5000,0,Stock Options,No 401K match,"BCBS, HSA contributions",Have not been long enough to have an annual yearly raise,NA,Machine Learning technology seems to work but company is managed poorly. Incredibly tight deadlines and stressful sprints. Many Wetlab RAs are looking to exit within the next year unless something dramatic changes. Hard to advance without PhD.
4/21/2023 0:26:18,United States,Phoenix,Industrial Biotech,Azure Biosystems,Private,1-50,Associate marketing manager,Bachelors or Equivalent,None,Manage team of consultants. Responsible for all marketing efforts including some product marketing,5,70000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,NA,NA,NA,Employer-paid healthcare platinum plan,Company/Institution does not have annual yearly raise,NA,3/5. Was denied a raise at 2 years while my coworkers got a raise
5/2/2023 18:59:18,United States,New York,Industrial Biotech,Regeneron,Public,5000+,Scientist,Bachelors or Equivalent,None,NA,3,96000,N/A (no overtime/salaried),8-10%,Not Applicable/None,NA,NA,NA,NA,14%,NA,NA
5/4/2023 21:44:05,United States,Ann Arbor,Industrial Biotech,Prefer not to say,Start-up,1-50,Field Applications Scientist,Masters or Equivalent,None,NA,5,115000,N/A (no overtime/salaried),10%,Not Applicable/None,0,160000,0,$500 per family. Company pays half.,Company/Institution does not have annual yearly raise,5000,NA
5/10/2023 14:00:59,United States,Washington DC,Industrial Biotech,Prefer not to say,Private,200-1000,Research Associate,Bachelors or Equivalent,None,"Immunoassay development, testing antibodies and protein concentrations.",1,60000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,0,0,3% 401k match,"80%/20% employee/employee split for healthcare. Medical, vision, dental, FSA provided",Have not been long enough to have an annual yearly raise,3000,"Work experience is highly dependent on manager and team selection. Hiring is done by committee and team selection is not up to applicant. Ultimately low stress environment that cares about quality of work over quantity. Again, highly variable experience."
5/10/2023 21:53:59,United States,Gaithersburg,Industrial Biotech,Prefer not to say,Public,50-200,Biologist 1,Bachelors or Equivalent,None,Biologist - invitro toxicology assays (mostly 3d tissue),1,47000,1.5,Not Applicable/None,Not Applicable/None,0,0,NA,NA,Have not been long enough to have an annual yearly raise,NA,NA
5/16/2023 15:02:02,United States,Bay Area,Industrial Biotech,Prefer not to say,Public,200-1000,Scientist I,PhD or Equivalent,None,NA,0,125000,N/A (no overtime/salaried),12.50%,"$10,000",12000,Options at FMV determined on start date,"401K, 4% match","PPO, high or low deducible options with HRA or HSA contributions",Have not been long enough to have an annual yearly raise,NA,NA
5/24/2023 19:52:36,United States,Minneapolis,Industrial Biotech,Bio-Techne,Public,1000-5000,Sr. Research Associate,Bachelors or Equivalent,None,Develop multiplex immunoassays. No direct reports.,8,75000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,NA,Can buy at 80% of purchase price. Must contribute to plan for 6 months before stock shares are purchased,3% match (match for up to 6% employee salary contributions),$700 to family HSA. $3500 deductible for high deductible plan. $4500 max out of pocket (for employee + spouse).  BCBS MN - pretty good coverage.,4,NA,NA
